spkid,full_name,diameter,class,q,e,i,om,w,ma,epoch
2059902,599021999RJ147,10.499,MBA,3.065514231507783,0.23245752065458675,8.814385176716431,2.907118358095504,69.22531886467014,14.70488452899945,59000
2059903,599031999RO148,12.842,OMB,3.083254930135586,0.03891187739700806,5.19271388114553,24.382887469569653,169.46365899077986,104.43817456136523,59000
2059905,599051999RB151,10.06,MBA,2.7831696322117887,0.13612612807510605,6.085593309620496,189.30574046627322,14.496805439796262,244.7686609637742,59000
2059908,599081999RS154,11.039,OMB,3.0312853349941387,0.15207903482315832,1.7859411729382046,62.50292981336074,281.4494787024074,293.1131635480363,59000
2059915,599151999RF159,17.694000000000006,MBA,2.8999629387643124,0.20621697380571438,11.223517371497918,196.39474276803597,284.62917061245537,56.46773976372718,59000
2059927,599271999RP173,10.255999999999998,MBA,2.835051359958306,0.18998504469989863,9.02330474465277,127.51688587493346,252.70381025757104,340.61370377359015,59000
2059941,599411999RX197,10.934,MBA,2.862813201650061,0.24321620188355242,5.4632556712242,326.668327442911,322.68233361391304,198.7475123852047,59000
2059963,599631999RZ234,13.504,MBA,2.860778212241109,0.013425430177871444,2.57362415644704,341.8860338296033,197.81181356687807,333.09299083531,59000
2059967,599671999RP240,12.161,MBA,2.9013465993340866,0.08893221743381916,8.901776087558405,352.722280704667,172.5550124253025,53.92418563115943,59000
2059973,599731999RY252,11.356,OMB,3.035723430046351,0.08404023563261392,11.67895919261066,323.61767851781474,190.50327455721154,164.87121511769158,59000
2059993,599931999SL20,13.307,MBA,2.658484023775543,0.043805071677632465,4.685959258007923,354.92070642923983,65.50332156291996,155.09131010552318,59000
2059998,599981999TS2,16.723,OMB,2.807942319465643,0.08675347615693293,0.3879057530789565,254.21296526617024,184.4248541140966,148.20933177158057,59000
2060042,600421999TF102,15.292,OMB,3.3315256065056,0.09292959424287102,3.21515977129476,345.79522076437854,195.03252707764184,335.08375602209054,59000
2060049,600491999TW105,11.405,MBA,2.8239701511176567,0.15656533857824348,10.235967283392439,231.04528756445777,275.25234727439096,305.7882558967405,59000
2060057,600571999TZ117,12.358,MBA,2.682078656397532,0.1991113436778768,14.83644566185384,291.31711447885925,125.2510042709705,285.9399172196968,59000
2060103,601031999TP187,12.472,MBA,2.926085164370316,0.11433015408354422,0.20064359113164787,47.4875973805357,33.20175099662441,103.00460727180351,59000
2060127,601271999TQ254,13.11,MBA,2.9114916483481403,0.21584106939401435,4.592303431981511,245.73585153692088,215.08650191088753,122.05510259732353,59000
2060158,601581999UH24,10.19,OMB,3.1036068473734586,0.10084960157387399,0.9303130567325829,335.19719136069347,283.6649834528744,93.34901378550701,59000
2060186,60186LasCruces1999VH22,13.492,MBA,2.607636831593406,0.0870851031944281,4.745239316445483,194.41736695179455,349.0414972339229,285.65400758890144,59000
2060189,601891999VM27,10.386,MBA,2.7309932656653846,0.1623564167571073,6.088715146911319,67.25509687091133,32.49164382792807,141.41753829919688,59000
2060212,602121999VB79,11.149,MBA,3.1048580035270046,0.007114908091737182,13.812931379193826,189.67988186100052,268.6864122516857,352.3273251980333,59000
2060232,602321999VL148,11.883,OMB,3.1153821742581167,0.02393673709020011,1.208411991074681,254.49875786141578,214.50242277589265,131.15386459630855,59000
2060235,602351999VO163,11.579,OMB,3.154578550623764,0.12539086307595812,11.65701079598655,277.1238596750632,5.521385463322379,61.12289588067415,59000
2060249,602491999VC199,11.804,OMB,2.85882929967054,0.28287381341752693,5.9330159409444505,188.5327235755142,258.5669777303956,334.74753020397293,59000
2060254,602541999VO226,10.923,MBA,2.877101769377718,0.21645353395302708,12.168942745003916,78.25248871871403,9.432451393786788,281.7757298561153,59000
2060265,602651999XY22,11.004,MBA,2.473778957329517,0.026437970850167324,7.7010327798843194,333.60796388834905,282.69221750043306,209.9653761269886,59000
2060266,602661999XB25,12.805,OMB,3.1332705382774217,0.2538954038342621,0.5892305826511512,278.5022699232086,259.67598921318233,309.03789632447643,59000
2060268,602681999XU38,11.331,OMB,3.011660022989167,0.2196902311824543,14.193088270722582,97.44782422233745,247.65123233205546,341.8004693904104,59000
2060288,602881999XW114,14.361,MBA,2.8453319338393013,0.18328395771079595,1.2410109515178274,292.2526502626948,43.19862089936714,310.09365438922305,59000
2060381,603812000AX180,15.392,OMB,3.393091264839378,0.24608788818275318,8.965252538006341,125.23055382650128,330.8518646006315,325.62688941153044,59000
2060395,603952000AJ237,14.423,MBA,2.9007820207294683,0.12123295432288712,13.165016444002736,112.47528408061707,323.60871160293647,97.64582832776502,59000
2060398,603982000AG251,11.513,OMB,3.349182364598585,0.06645031525615581,1.1965469662529082,310.7075858449719,324.09395642488073,183.9056301859041,59000
2060473,604732000DY27,10.287,OMB,3.0355993910381067,0.1536070167326278,8.308400826240193,314.36467445416366,129.7304601167582,286.30524354995424,59000
2060742,607422000GY91,12.545,MBA,2.162731551867703,0.16465252667804214,12.364348132866784,143.4533050148325,177.18226790046666,189.36714749550495,59000
2060864,608642000HM75,10.864,MBA,2.6808814358976214,0.1614979116029736,14.794870629686937,3.212209829363224,41.362321096418604,231.06223295024213,59000
2060876,608762000HD88,10.063,MBA,2.9677845762459825,0.16952213744403158,10.86491101221032,67.16362370399708,18.394328755059416,332.22407746574174,59000
2060926,609262000JH45,10.136,OMB,2.7176973201307355,0.28461147547175425,4.175015631949405,327.3466781608411,21.159889000545945,106.32389390434548,59000
2060953,609532000JT62,10.642,MBA,2.712889596150963,0.2706736869288694,10.493554947681142,323.5497613398208,204.75705951025628,194.18615826740626,59000
2061042,610422000KB61,15.702,OMB,2.916403301511502,0.2627151109676818,10.586501539614591,163.20410931364114,115.7051354284258,202.87398655012748,59000
2061102,611022000LM30,10.871,OMB,2.9406738633837683,0.24042504327258812,10.49949018156926,109.48201461931629,208.6400222015866,129.43335471185256,59000
2061930,619302000RP5,10.166,MBA,2.524359293793732,0.2830284321795856,12.813906556396585,108.98938515786179,213.3591668767376,132.57826451873427,59000
2061935,619352000RT7,10.047,MBA,2.7511859434381183,0.029548392503820974,1.310700937792364,322.9901289462737,326.54245357487815,276.8540241445715,59000
2061957,619572000RE19,10.694,MBA,2.8227238437437463,0.07953697843372184,1.6262976812315006,116.90399195118594,317.6219692984528,334.62529507742113,59000
2062008,620082000RR39,12.828,MBA,2.8188305344656968,0.14851678369637547,9.60925686338337,184.16889350643945,258.6900523740517,228.1444511473525,59000
2062025,620252000RQ50,11.33,MBA,2.778780730400394,0.25396034793702155,14.308216441472817,263.1639782134432,294.6612086449507,175.6598115640401,59000
2062036,620362000RJ62,13.961,MBA,2.877850021816024,0.15154971345681975,6.987579583788689,75.41317497939077,1.1374702902631073,270.1294096606156,59000
2062101,621012000RC95,10.254,MBA,2.452945119110713,0.2244104218024766,14.408440524385128,91.38206937092171,5.5926491470409445,359.21130906251545,59000
2062107,621072000RF97,11.694,MBA,2.741795071115432,0.04168797157467486,14.07127889274231,128.90228151424566,165.09143239331468,29.664581785924206,59000
2062108,621082000RS97,10.138,MBA,2.927918295212415,0.07572414389296805,13.543646073514793,235.5204201650604,235.3297361422311,234.56980801810505,59000
2062145,621452000SH16,12.344,OMB,3.3457931820073847,0.2195328285113017,13.64776462296128,294.29663441267803,285.87031450597954,200.19891064962295,59000
2062149,621492000ST19,12.751,MBA,2.538368700948956,0.04942020266631721,13.47478189991979,196.8140747991598,161.01611286632294,219.68876808824513,59000
2062241,622412000SW75,11.739,OMB,3.139780362397675,0.10540678039647802,12.298340753087732,47.854345193864525,338.46023486353573,8.215095036745414,59000
2062244,622442000SM77,10.493,OMB,3.0048996093817872,0.07945987734407142,10.424684379079954,160.6483883050996,293.39469411093205,344.042589665088,59000
2062248,622482000SQ79,10.694,MBA,2.871281566819726,0.10495850826674354,0.36612267888912364,45.96865996434984,36.992026507381105,30.743675849060242,59000
2062265,622652000SX88,10.429,MBA,2.7560575423637097,0.2124972147233911,1.983803882340787,31.786981080010314,158.46419899494404,110.69052167395873,59000
2062269,622692000SD91,16.545,MBA,2.6931650990136022,0.11035415434284031,2.013480817972007,212.2620371465212,358.1561610245849,107.38717840779957,59000
2062300,623002000SY116,13.248,MBA,3.103367689074061,0.16657899678238205,0.3531042641938481,344.23636024725226,147.57906396718033,263.9208600961236,59000
2062353,623532000SH143,10.16,MBA,2.727862140498209,0.029979563116322893,1.75052652635455,301.5402600002614,139.05712590699167,241.53732779753665,59000
2062408,624082000SU176,11.982,OMB,3.089891803664288,0.24150530797038833,13.796196503506595,278.8096545152975,105.86892866363056,22.221115850650442,59000
2062412,624122000SY178,10.374,MBA,2.89614435949825,0.11096658769443746,9.95706430366179,261.74014771152014,175.13604088426808,53.89518458590943,59000
2062430,624302000SV187,10.640999999999998,MBA,2.7745323696556903,0.19456024771000272,4.681095274431336,322.96602856885113,262.74856122533845,114.76252087614216,59000
2062475,624752000SB219,11.292,MBA,2.841390669990849,0.2176168804985498,11.9004001835502,271.0206302914,17.08988937237423,253.4774300594624,59000
2062483,624832000SG221,10.313,OMB,2.926370326662477,0.06289827663351012,7.325542304322764,225.6758443082777,300.8583431265687,334.5246631132606,59000
2062642,626422000SN359,11.239,MBA,2.9002220174938165,0.265402495486005,2.131905553738149,131.28482889853933,330.3286594886183,113.5707310169223,59000
2062726,627262000TN55,13.634,OMB,3.008183731291433,0.18486727548208587,13.267531218397389,36.33980034952539,281.1933204243684,189.20665563744197,59000
2062733,627332000TX59,10.061,MBA,2.59283979002287,0.12861754252544444,5.079929193547088,165.97201098384375,329.62855631244736,134.13977478304133,59000
2062737,627372000TR61,10.193,MBA,2.885443173023121,0.05470055507346586,10.482888457948413,332.92232501233224,34.165612008487486,207.84856716117417,59000
2062759,627592000UK9,14.078,MBA,2.802104941459549,0.282690281370362,4.3589124074941115,209.91609553505492,162.03874185070347,226.07083336456978,59000
2062760,627602000UR9,15.097,OMB,3.076525011933964,0.22652046123948752,7.501068760107,66.42150476224809,25.575284337538395,186.58614751709771,59000
2062789,627892000UZ25,11.429,MBA,2.805395671032921,0.06240736881997466,12.243790672956232,233.6483910531038,301.2609453454007,140.04805959741742,59000
2062877,628772000UQ90,11.654000000000002,MBA,2.866831374014163,0.10131323241726735,2.3516601963655153,167.56640426898161,342.9168339897606,316.7218669243885,59000
2062910,629102000UK109,10.661,MBA,2.9460692444675667,0.24290227742642195,14.658770928589176,335.2968318898679,107.19043582977773,288.6903395482005,59000
2062936,629362000VF23,10.462,MBA,2.8802504201334487,0.20870329896460169,1.053238842910893,57.93836762232093,192.74207247135402,359.42600585236994,59000
2062950,629502000VD34,13.022,MBA,2.742165094849762,0.2297352878147173,8.010133646107562,256.3242294624345,107.1631761027994,148.56943570275345,59000
2062954,629542000VD36,12.899,MBA,2.81325937808466,0.13236033066387973,13.74038279027922,245.3768873304486,136.39410557863326,13.94765709905533,59000
2062958,629582000VX37,10.518,MBA,2.639550738844522,0.21494287879265006,14.185408273237881,354.07496826774167,171.5607447024278,234.49341432413667,59000
2062989,629892000WC2,12.479,MBA,2.7097052298349085,0.11594811685917411,3.48163444319664,203.36836558263792,284.68889719677577,282.03366801265395,59000
2063056,630562000WQ110,12.028,MBA,2.856199666251676,0.06337887508145892,2.1597747182221294,313.7666529361104,52.9190943535674,337.2423455780762,59000
2063086,630862000WQ135,11.154000000000002,MBA,2.71459921098054,0.18980311045240797,10.866045004768365,8.89701751131505,56.53954912765508,3.7310281907925225,59000
2063087,630872000WC137,11.815,MBA,3.1003454934852384,0.29280417767963823,0.6296035241435566,44.24110856068774,72.67034376201782,316.6495239005396,59000
2063121,631212000WL173,11.152,MBA,3.042165062049969,0.09318029141859888,7.278584535454714,124.53788622475099,19.13477852579492,186.02570637134,59000
2063146,631462000XM14,11.74,OMB,2.878225677984589,0.13829087766376189,11.94532840189773,222.9578629766056,231.64737194549588,134.93442016557793,59000
2063155,631552000XZ39,10.228,MBA,2.5613502009151543,0.20220041132095606,8.403820867752508,161.6685641882671,68.35114326767547,79.89729681077328,59000
2063162,63162Davidcapek2000YE11,11.217,MBA,2.6524109362284265,0.16245188463674634,2.820198986610075,72.97064904477199,157.51367631941804,293.08459032465356,59000
2063184,631842000YL91,16.695,OMB,3.398866864464498,0.25302833871271474,7.305664492049448,212.1133463609164,246.812519803463,130.94653202063736,59000
2063200,632002000YE124,11.617,OMB,3.15404279814846,0.22852281194085478,13.819120746733393,204.0116613628906,161.62079529779814,217.64049708906026,59000
2063249,632492001BW35,15.068,OMB,3.456350139287832,0.01748916115870711,9.258194670664151,188.8010922675055,326.16615415825953,184.20001813742059,59000
2063373,633732001HS35,11.946,MBA,2.887354348806356,0.2995263701771322,10.822359413535297,32.60020035985133,276.90053432363936,94.73569485930933,59000
2063442,634422001NO6,10.196,MBA,2.1830535115376293,0.22572073611584015,5.043958194937724,333.7291773922431,98.28798669751562,283.6016781080263,59000
2063488,634882001OT56,13.7,OMB,3.4173738365426787,0.259170994888234,2.8272566275142657,213.2119093325171,46.94754822286291,107.34257519258254,59000
2063489,634892001OB57,11.105,MBA,2.489640414654116,0.1953593136286039,3.834633448494054,95.0370289915166,321.99760727671475,283.43357898136253,59000
2063516,635162001OL103,10.615,MBA,2.810547000780959,0.25688553841402867,7.997663906404425,247.47054854202744,142.88675997503913,147.4348077166957,59000
2063654,636542001QD113,11.678,MBA,2.5416897268911858,0.03371489247861282,4.203302304160556,114.44687671279944,137.7042577152092,10.830695833853664,59000
2063758,637582001QP277,10.204,MBA,2.510667842961261,0.10432135066779467,8.129471811391516,182.1081696387933,291.6014672714067,276.27385197118934,59000
2063887,638872001SH3,12.786,MBA,2.642659860778505,0.2629262830813478,10.616878910642654,122.80743758123387,3.367724113532371,323.7387490985718,59000
2063891,638912001SN4,10.037,MBA,2.8095966590191668,0.06049656338006767,11.015938142554521,316.94184955356945,162.40042273153605,43.12341218579735,59000
2063892,638922001SX4,11.82,MBA,2.34234312432045,0.02347262957400682,2.4702740949164017,357.8330104325749,257.1552237906995,210.68455995092262,59000
2063991,639912001SB108,10.367,MBA,1.945903838048499,0.23643568198356568,11.256462732507947,58.02554351804353,305.5271269260781,25.832719679394284,59000
2064073,640732001SV277,10.108,MBA,2.9768364211896987,0.25064584669298884,10.090322093885385,8.488422200374872,318.6751874144837,298.75951546474874,59000
2064409,644092001UV165,10.104,OMB,3.1374188811359685,0.04879566545697018,0.18007700053060016,78.95610251353528,167.64486078351587,355.6652286067029,59000
2064518,645182001VK94,10.518,MBA,2.265124262370706,0.25630379483481464,0.8830826263462627,212.38271391514084,305.17472051574714,178.19728865515313,59000
2064795,647952001XC207,10.759,MBA,2.754020411184192,0.20603033867915088,9.693742527905705,62.6224102479119,12.87423384544006,112.82318484910098,59000
2064838,648382001YJ2,10.526,MBA,2.738772095683304,0.15602480496497517,5.755558493455645,292.1343928582152,109.95319995150753,304.46974143315276,59000
2065141,651412002CL108,11.937,MBA,3.0424116983770784,0.2490750578344155,2.1915599936349883,147.12140764599926,3.77938890872652,187.48048331333015,59000
2065236,652362002EW97,12.379,OMB,3.3995548922758108,0.12577477479568974,0.6659483875444988,219.79178665708665,59.589134411478,161.64925578096813,59000
2065244,652442002ED126,13.281,OMB,3.19592925736869,0.058198186867019164,2.3909751100864627,164.0224229842292,260.9032577507248,82.01073120400564,59000
2065252,652522002FP24,10.657,OMB,2.7528894449908243,0.08545580298318409,14.362709464824249,325.1980517828233,1.592697437317776,221.76641169580512,59000
2065374,653742002PP55,15.923,OMB,2.874386717501428,0.15154920548799444,10.913484623564546,12.648721342420002,188.29997821571908,218.27432631608139,59000
2065541,65541Kasbek9593PL,10.352,OMB,2.095498080957954,0.15939923780195273,7.915581314014408,262.5486824363759,149.03501437029766,94.62038790460461,59000
2065665,656651986RP5,10.864,OMB,2.5027342790971194,0.24167424793237008,14.123107500818877,234.781968002712,44.23348463324367,76.10763647772468,59000
2065676,656761989CC3,13.003,MBA,2.3928101666790096,0.23740581709570033,9.286656565224058,233.82541115487356,246.82834219828933,157.88374219760124,59000
2065677,656771989EB1,16.246,MBA,2.8115606669767166,0.17440996716137244,10.884677824210009,149.03618149375384,249.52459134510227,162.29379641216823,59000
2065693,656931991RO11,14.646,MBA,2.811467899606738,0.2342356450096429,4.239777277588081,5.6430822513231105,261.4854749408718,46.22802743380484,59000
2065769,65769Mahalia1995EN8,12.099,MBA,2.396922309120604,0.05753203748810129,8.834727653837938,248.12665990846483,275.5107180873732,99.38111590436677,59000
2065821,65821DeCurtis1996UC3,12.998,OMB,3.031843848494963,0.015019358127988302,2.1521586644676036,298.60963661097117,113.39709009552344,57.72676468095979,59000
2065859,65859Madler1997GF42,14.225,OMB,3.360967847484845,0.26209014679041004,6.067247177966631,30.682911955445324,357.88654402733147,324.52031330249855,59000
2065866,658661997PA4,17.043,MBA,2.372284834526326,0.02266634812883087,0.4986048747991517,158.9823015278287,26.263346249931438,26.76168018257584,59000
2065871,658711997UC22,18.605,OMB,2.747201872593016,0.07400652892319919,3.249421313740207,58.53414742093951,233.17033234871656,316.35316397372753,59000
2066007,660071998PO,10.884,MBA,2.548065082481339,0.20859568488731536,1.1230294413401203,219.93760311465897,349.4790350400236,190.03830367414855,59000
2066013,660131998QC24,12.456,MBA,2.7619634091179166,0.12283438128819274,5.816682292608471,282.8177554892532,80.75176615554828,239.51570079574967,59000
2066016,660161998QX27,10.784,MBA,2.617942801655985,0.2628941909746526,12.645527469577353,240.01436337386627,100.12497423027855,332.36989443243397,59000
2066032,660321998QK68,10.046,MBA,2.658598421245233,0.08939393839868086,5.669011595175796,114.50162537491877,207.35187779490985,131.53917668666756,59000
2066039,660391998QS74,10.262,MBA,2.627212051411247,0.0035614040008077885,12.47459438991965,50.30377301965817,281.2527348813875,252.94261444804755,59000
2066050,660501998QB87,12.717,MBA,2.8001099219903,0.09019669216822324,9.84747468868331,285.9365325781664,118.42091384566731,241.8108767909292,59000
2066062,660621998RG1,12.115,MBA,2.5772463666887533,0.17342251475544948,7.642941699462416,116.61006905736917,301.2390589134404,355.80490515995837,59000
2066098,660981998SV12,10.968,MBA,2.479391687126576,0.112781512620988,3.553375398919958,7.970339427993407,86.77576308372154,16.577388654528285,59000
2066106,661061998SJ26,12.116,MBA,2.523595152886833,0.16046182672762657,13.832341392662284,205.71163716573028,314.772006723056,163.95697675096866,59000
2066116,661161998SU68,13.314,MBA,2.609287276381978,0.2629794356505056,0.813012132630499,88.8038316840162,91.0631246887007,356.2398152130236,59000
2066167,661671998VG28,11.416,MBA,2.555222193964024,0.27374551626911053,10.333695265482229,302.83415940894366,222.27665604166143,118.03516213548633,59000
2066185,661851998XM47,12.297,MBA,2.590542356965289,0.07979221939623363,9.318598392140533,51.571873580680275,128.80483673032077,347.6390363703285,59000
2066188,661881998XK79,10.455,MBA,2.592323694550952,0.13864214198097022,6.615622833847902,156.5283056613301,115.85740044678438,294.01883656926185,59000
2066191,661911998YS6,10.522,MBA,2.611094040141297,0.16474320457243535,3.6048143293890798,91.12687329996425,127.4384049865139,122.15637276059326,59000
2066227,662271999CR109,11.264,OMB,3.1145093009667275,0.2847337370664741,6.4604390526790025,248.25658291958928,179.71250920421465,10.478108136917598,59000
2066719,667191999TG105,10.093,MBA,2.286138604513542,0.2995851957493154,13.09159088330131,197.47112736867174,304.21749118096113,100.92400884195855,59000
2066770,667701999TH207,13.735,MBA,2.7832182091605766,0.07062217465245799,12.551491653824312,284.75557892949456,273.3545649710926,44.539533569591285,59000
2066866,668661999VS45,11.047,MBA,2.319167803042414,0.21809396140374462,14.120718749655438,165.10052708051478,161.7627190539498,154.2448887858513,59000
2066931,669311999VL208,11.662,MBA,2.781863337711424,0.11340931866995854,4.61689809937872,1.731035355982411,101.57770416687956,338.22805077110144,59000
2066985,669851999XT93,13.265,MBA,3.0048440673230017,0.0024324590658639676,5.806562375533094,77.47073299421845,307.5483531500511,184.54226170014425,59000
2067020,670201999XS137,11.735,OMB,3.4036387587624,0.0027757567307707064,0.2808922898979499,359.6965589499385,313.26660427088274,161.1029411858776,59000
2067026,670261999XX155,13.499,MBA,2.860985220452123,0.13816980226867673,14.144249920800123,145.9241961514237,163.32346822595525,77.6726993176488,59000
2067082,670822000AY32,10.755,MBA,2.6585474042222548,0.1465004739013004,4.940851377259033,223.28463883904118,250.50450898498153,223.71704626757767,59000
2067083,670832000AW34,12.428,MBA,2.95477545537781,0.006770908972032796,6.062457322994899,325.7753789011526,132.93488300631134,163.93455515248803,59000
2067100,671002000AL76,15.268,MBA,2.40838357758343,0.20607822503229073,13.617069171710918,7.3887055722318395,53.675164988412845,278.1778283166042,59000
2067106,671062000AF92,10.322,MBA,3.08630753457187,0.08820101657848593,7.898976452502198,237.45866270306232,115.73384502482882,185.80391134821403,59000
2067112,671122000AA104,15.254,MBA,2.607183641259419,0.16796793046078481,8.49261812633217,103.81571063223723,245.55035468719782,319.1674047336854,59000
2067134,671342000AB149,14.078,OMB,3.0284810317503283,0.09027572194962563,2.6434925722637526,100.52937192687533,276.9874788739064,281.88515665683695,59000
2067140,671402000AD166,13.109000000000002,MBA,2.736722513090041,0.050140294460792156,7.479900312279817,80.94650516939048,306.5959415050586,52.22350877043106,59000
2067154,671542000AJ194,16.026,MBA,2.760047557219599,0.12215212157966258,13.773129013631614,296.18251786481756,6.376572027707206,48.96057091792878,59000
2067155,671552000AK194,11.029000000000002,MBA,3.0517057551692908,0.06968200943715022,8.38077132161889,134.26118368073801,175.1062065208005,8.76635359670567,59000
2067157,671572000AR198,13.626,MBA,2.7182044095675684,0.16044029307575042,3.826745469596371,24.161953773753268,98.61195971478726,132.84360011875322,59000
2067168,671682000AX237,12.337,MBA,2.599435701270444,0.059648559085943985,0.46771296202144264,34.86641683793872,246.2254250284868,19.6627430219771,59000
2067169,671692000AV241,13.335,OMB,3.195132700875861,0.1525217929933881,5.04452660181102,53.50117056724874,88.31928076168764,161.98257109592262,59000
2067193,671932000CY57,14.986,OMB,2.4154892231954093,0.047213554460660265,8.58886371096687,323.61393141033307,203.86087439983896,86.8874125318354,59000
2067203,672032000CQ124,10.796,OMB,3.610203696457213,0.20129241284573549,0.6391993255624517,153.8796335426433,256.3065548859626,179.365776787922,59000
2067208,672082000DQ20,11.042,OMB,2.85226539346006,0.2261813053324272,9.146888659367344,329.7777622558275,277.2233710710314,56.98886444665646,59000
2067227,672272000DV102,10.807,MBA,2.420886638507767,0.033118270274980134,7.851207406771692,294.2926101943648,97.00858449100487,197.70846869279907,59000
2067228,672282000DY107,10.268,MBA,2.350824480852672,0.14034072361120176,11.751532037498563,301.6377436528253,31.619572720323475,347.9160638461295,59000
2067233,672332000EP11,11.345999999999998,MBA,2.552016733884871,0.021261510196462073,0.4333225840794275,103.25945200745976,78.73681229393598,229.40359001012655,59000
2067244,672442000EH58,12.554,OMB,3.2268062005033618,0.1794547336626007,11.712710172281062,97.67318857543286,215.6873089456774,203.1802418206848,59000
2067248,672482000EY87,13.655,MBA,2.465729710657502,0.07932128937889361,7.813155686371603,201.62461674161807,14.561706826871381,283.6965698086126,59000
2067259,672592000EA121,10.555,MBA,2.929511054053223,0.15828733705161235,5.5579399916956715,150.45298631638227,57.19029651768817,2.004172266346287,59000
2067261,672612000EO127,11.219,MBA,2.461138387488215,0.15523830281528736,14.48074464538236,183.2618477881248,358.37090195309696,101.68671774393306,59000
2067270,672702000FJ12,10.059,MBA,2.5305245373815293,0.2773063038581401,2.401793208540796,19.15351266877181,137.63931718162047,355.3120459053728,59000
2067304,673042000GZ157,10.757,MBA,2.312419805737933,0.16472496677061685,8.119876786366596,349.77246885451007,178.74945876986462,281.7428648686101,59000
2067340,673402000JJ21,15.951,OMB,3.22685896586227,0.1748995439154947,4.814722103887176,20.940770822444325,3.962578534165311,32.49620023788993,59000
2067368,673682000LH33,18.132,OMB,2.9108468524737634,0.12049593772931408,7.912295681930036,64.37926715827943,213.0868050104271,117.5255960521169,59000
2067485,674852000RU14,10.76,OMB,2.747793589263454,0.284723880954845,8.284131788706182,244.1521889406929,117.10752639559372,158.35111215851958,59000
2067696,676962000SJ348,10.643,MBA,2.537905054112636,0.23315577283188288,1.3417237263726867,55.980558622289934,190.8695626107655,336.4502272578234,59000
2067817,678172000VR30,10.175,MBA,2.859035484135144,0.08562158709085246,9.917027203775246,38.47317397480405,189.402603630776,211.02734325467802,59000
2067834,678342000VV53,11.56,MBA,2.821955985796895,0.2532628757328696,9.517222438785177,55.303337293531975,348.28468172468604,27.801221920585505,59000
2067898,678982000WV87,11.427,MBA,2.6761396290996555,0.129718908055527,11.54200911951696,22.291287557907275,96.57251946868476,183.26637346131284,59000
2067997,679972000XA29,10.917,MBA,2.475935286549192,0.24860014306007816,1.359877404887565,90.47474649300396,205.3558513807297,104.17936913473814,59000
2068023,680232000YW18,10.882,OMB,3.0631071551117564,0.2468664204880506,4.458878203555317,97.60293756533325,137.35893471228226,121.93251177822876,59000
2068085,680852000YH104,15.019,MBA,2.406880974647276,0.056661056028856314,9.751658995921519,179.50395151739582,151.9199315906275,41.136938027860815,59000
2068133,681332001AQ18,10.854,MBA,2.497516297109501,0.21034233941507308,2.0509623887341273,157.94010619371903,20.001262527700273,165.15205807739403,59000
2068247,682472001DV70,14.397,OMB,3.420016864124487,0.08719289079195933,10.163973161826634,170.53682945358423,247.84308457388096,241.01452799184167,59000
2068287,682872001FL24,12.99,OMB,3.403184744874964,0.08924780099780046,0.8854006623063448,221.77422151520494,70.302746855852,273.43830581661274,59000
2068297,682972001FH78,11.432,OMB,3.014921565074786,0.08890442306417422,5.023973294394416,83.14611524983577,168.65600771149636,250.3392791327918,59000
2068304,683042001FO97,11.4,MBA,2.6958453770620334,0.21767047426798444,12.700666834987787,48.49348719308226,156.33706843740012,237.78481798287754,59000
2068305,683052001FK103,10.844,MBA,2.6049831670779167,0.06894781253776082,11.614369355717402,316.3961803123957,168.53080191961723,312.91813954074337,59000
2068363,683632001OR49,16.925,MBA,2.950169639751965,0.0002717505738270676,9.671410728406318,228.21888224482245,135.19655854640266,119.6535971833571,59000
2068560,685602001XB120,10.518,OMB,3.053062464593303,0.21457105604478993,13.056876249376517,21.838785816527867,87.25874929434048,77.25384372802351,59000
2068696,686962002CX173,10.589,OMB,2.670843874054865,0.05135542315053758,10.639043162583008,345.97859396429527,161.53705905688577,32.19782367212656,59000
2068900,689002002JC98,10.047,OMB,3.198998601243234,0.03134471859235039,7.790626578162045,249.5046608166272,16.639028987601932,59.654266632418505,59000
2068933,689332002OM20,12.341,OMB,2.9407300753121515,0.07125483617821804,14.6957625057868,54.61367115132418,87.23611890490564,53.78099511266264,59000
2068997,689972002TE136,10.638,MBA,2.714364768533349,0.1139701566968112,10.422841196839792,348.88839540350426,282.54541375995996,328.4989128364149,59000
2069014,690142002UD1,16.031,MBA,2.791869988934826,0.1427718982419602,9.020507652195047,131.5466435698679,303.41533974399545,64.9860948170367,59000
2069114,691142003DV17,10.148,MBA,2.964336892516766,0.013371012213789247,6.13305841430347,354.42362875131727,257.51136173747625,33.819993182446254,59000
2069133,691332003FK54,10.076,OMB,2.9094839876067944,0.2911719997882081,13.536187478685756,37.179226581583855,227.72305117320877,144.09083592004436,59000
2069222,692224210T3,10.640999999999998,OMB,3.102750420665683,0.21481891602586742,4.435636434074892,57.58891813277846,292.0556733537982,61.05987372606395,59000
2069294,692941991PU9,15.664,MBA,2.1832614971796285,0.09695821959730085,0.13829391316354023,236.6710383149439,46.01913285541359,47.00452151675804,59000
2069302,693021992EZ10,11.822,OMB,3.437666714114628,0.09560917718561919,2.9511078364853995,7.971647459786366,189.09148969343204,130.46724253428295,59000
2069434,69434deGerlache1996HC21,11.332,MBA,2.326683441587376,0.1345627648105378,1.6427623791353874,6.728270838564847,41.873633933925014,330.97819315428745,59000
2069566,695661998BX,15.638,OMB,2.936246652351312,0.18787344682890988,4.784906612596081,285.1138196009641,280.03178703923516,10.956203145585146,59000
